Term,Context,Occurrences
use,"which 17 patients died. About 2/3 of cases involved patients with colorectal cancer, or patients with gastrointestinal perforations or fistulas. These effects are largely avoided in ophthalmological **use** since the drug is introduced directly into the eye thus minimizing any effects on the rest of the body. Neurological adverse events include reversible posterior encephalopathy syndrome. Ischemic and",2697
use,"he hypothesis of Judah Folkman, proposed in 1971, that stopping angiogenesis might be useful in controlling cancer growth. It received its first approval in the United States in 2004, for combination **use** with standard chemotherapy for metastatic colon cancer. It has since been approved for use in certain lung cancers, renal cancers, ovarian cancers, and glioblastoma multiforme of the brain. In 2008,",2697
use,"l in controlling cancer growth. It received its first approval in the United States in 2004, for combination use with standard chemotherapy for metastatic colon cancer. It has since been approved for **use** in certain lung cancers, renal cancers, ovarian cancers, and glioblastoma multiforme of the brain. In 2008, bevacizumab was approved for breast cancer by the FDA, but the approval was revoked on 18 N",2697
use,"h to market a drug for that indication. Doctors may sometimes prescribe it for that indication, although insurance companies are less likely to pay for it. The drug remains approved for breast cancer **use** in other countries, including Australia. It has been funded by the English NHS Cancer Drugs Fund, but in January 2015 it was proposed to remove it from the approved list. It remains on the Cancer Dru",2697
use,"h the European Medicines Agency and the Medicines and Healthcare products Regulatory Agency which had approved Lucentis but not Avastin for wet AMD, and their interest in ensuring that doctors do not **use** medicines off-label when there are other, approved medications for the same indication, and on the other hand, NICE in the UK, which sets treatment guidelines, and has been unable so far to appraise",2697
use,"vernment-funded studies comparing the two drugs were published, they published papers emphasizing the risks of using Avastin for wet AMD. In March 2024, the Committee for Medicinal Products for Human **Use** (CHMP) of the European Medicines Agency (EMA) adopted a positive opinion, recommending the granting of a marketing authorization for the medicinal product Lytenava (bevacizumab gamma), intended for t",2697
use,"amma), intended for treatment of neovascular (wet) age-related macular degeneration (nAMD). The applicant for this medicinal product is Outlook Therapeutics Limited. Lytenava was approved for medical **use** in the European Union in May 2024. In March 2007, the European Commission approved bevacizumab in combination with paclitaxel for the first-line treatment of metastatic breast cancer. In 2008, the FD",2697
use,"ay 2024. In March 2007, the European Commission approved bevacizumab in combination with paclitaxel for the first-line treatment of metastatic breast cancer. In 2008, the FDA approved bevacizumab for **use** in breast cancer. A panel of outside advisers voted 5 to 4 against approval, but their recommendations were overruled. The panel expressed concern that data from the clinical trial did not show any i",2697
use,"nnouncement, The National Comprehensive Cancer Network (NCCN) updated the NCCN Clinical Practice Guidelines for Oncology (NCCN Guidelines) for Breast Cancer to affirm the recommendation regarding the **use** of bevacizumab in the treatment of metastatic breast cancer. In 2011, the US Food and Drug Administration removed bevacizumab indication for metastatic breast cancer after concluding that the drug ha",2697
use,"stration removed bevacizumab indication for metastatic breast cancer after concluding that the drug has not been shown to be safe and effective. The specific indication that was withdrawn was for the **use** of bevacizumab in metastatic breast cancer, with paclitaxel for the treatment of people who have not received chemotherapy for metastatic HER2-negative breast cancer. In February 2012, Roche and its",2697
use,"or Molecular Biology. In September 2017, the US FDA approved Amgen's biosimilar (generic name bevacizumab-awwb, product name Mvasi) for six cancer indications. In January 2018, Mvasi was approved for **use** in the European Union. In February 2019, Zirabev was approved for use in the European Union. Zirabev was approved for medical use in the United States in June 2019, and in Australia in November 2019.",2697
use,"iosimilar (generic name bevacizumab-awwb, product name Mvasi) for six cancer indications. In January 2018, Mvasi was approved for use in the European Union. In February 2019, Zirabev was approved for **use** in the European Union. Zirabev was approved for medical use in the United States in June 2019, and in Australia in November 2019. In June 2020, Mvasi was approved for medical use in Australia. In Aug",2697
use,") for six cancer indications. In January 2018, Mvasi was approved for use in the European Union. In February 2019, Zirabev was approved for use in the European Union. Zirabev was approved for medical **use** in the United States in June 2019, and in Australia in November 2019. In June 2020, Mvasi was approved for medical use in Australia. In August 2020, Aybintio was approved for use in the European Unio",2697
use,"bev was approved for use in the European Union. Zirabev was approved for medical use in the United States in June 2019, and in Australia in November 2019. In June 2020, Mvasi was approved for medical **use** in Australia. In August 2020, Aybintio was approved for use in the European Union. In September 2020, Equidacent was approved for use in the European Union. In January 2021, the Committee for Medicin",2697
use,"approved for medical use in the United States in June 2019, and in Australia in November 2019. In June 2020, Mvasi was approved for medical use in Australia. In August 2020, Aybintio was approved for **use** in the European Union. In September 2020, Equidacent was approved for use in the European Union. In January 2021, the Committee for Medicinal Products for Human Use (CHMP) of the European Medicines A",2697
use,"ia in November 2019. In June 2020, Mvasi was approved for medical use in Australia. In August 2020, Aybintio was approved for use in the European Union. In September 2020, Equidacent was approved for **use** in the European Union. In January 2021, the Committee for Medicinal Products for Human Use (CHMP) of the European Medicines Agency (EMA) adopted a positive opinion, recommending the granting of a mar",2697
use,"st 2020, Aybintio was approved for use in the European Union. In September 2020, Equidacent was approved for use in the European Union. In January 2021, the Committee for Medicinal Products for Human **Use** (CHMP) of the European Medicines Agency (EMA) adopted a positive opinion, recommending the granting of a marketing authorization for the medicinal product Alymsys, intended for the treatment of carci",2697
use,"or rectum, breast cancer, non-small cell lung cancer, renal cell cancer, epithelial ovarian, fallopian tube or primary peritoneal cancer, and carcinoma of the cervix. Alymsys was approved for medical **use** in the European Union in March 2021. In January 2021, Onbevzi was approved for medical use in the European Union. In June 2019, and June 2021, Zirabev was approved for medical use in Canada. Oyavas w",2697
use,", fallopian tube or primary peritoneal cancer, and carcinoma of the cervix. Alymsys was approved for medical use in the European Union in March 2021. In January 2021, Onbevzi was approved for medical **use** in the European Union. In June 2019, and June 2021, Zirabev was approved for medical use in Canada. Oyavas was approved for medical use in the European Union in March 2021. Abevmy was approved for me",2697
use,"pproved for medical use in the European Union in March 2021. In January 2021, Onbevzi was approved for medical use in the European Union. In June 2019, and June 2021, Zirabev was approved for medical **use** in Canada. Oyavas was approved for medical use in the European Union in March 2021. Abevmy was approved for medical use in the European Union in April 2021, and in Australia in September 2021. In Sep",2697
use,"n March 2021. In January 2021, Onbevzi was approved for medical use in the European Union. In June 2019, and June 2021, Zirabev was approved for medical use in Canada. Oyavas was approved for medical **use** in the European Union in March 2021. Abevmy was approved for medical use in the European Union in April 2021, and in Australia in September 2021. In September 2021, Bambevi was approved for medical u",2697
use,"e European Union. In June 2019, and June 2021, Zirabev was approved for medical use in Canada. Oyavas was approved for medical use in the European Union in March 2021. Abevmy was approved for medical **use** in the European Union in April 2021, and in Australia in September 2021. In September 2021, Bambevi was approved for medical use in Canada. Bevacip and Bevaciptin were approved for medical use in Aus",2697
use,"e in the European Union in March 2021. Abevmy was approved for medical use in the European Union in April 2021, and in Australia in September 2021. In September 2021, Bambevi was approved for medical **use** in Canada. Bevacip and Bevaciptin were approved for medical use in Australia in November 2021. In November 2021, Abevmy and Aybintio were approved for medical use in Canada. In April 2022, bevacizuma",2697
use,"edical use in the European Union in April 2021, and in Australia in September 2021. In September 2021, Bambevi was approved for medical use in Canada. Bevacip and Bevaciptin were approved for medical **use** in Australia in November 2021. In November 2021, Abevmy and Aybintio were approved for medical use in Canada. In April 2022, bevacizumab-maly (Alymsys) was approved for medical use in the United Stat",2697
use,"21, Bambevi was approved for medical use in Canada. Bevacip and Bevaciptin were approved for medical use in Australia in November 2021. In November 2021, Abevmy and Aybintio were approved for medical **use** in Canada. In April 2022, bevacizumab-maly (Alymsys) was approved for medical use in the United States. In August 2022, Vegzelma was approved for medical use in the European Union. In September 2022,",2697
use,"proved for medical use in Australia in November 2021. In November 2021, Abevmy and Aybintio were approved for medical use in Canada. In April 2022, bevacizumab-maly (Alymsys) was approved for medical **use** in the United States. In August 2022, Vegzelma was approved for medical use in the European Union. In September 2022, bevacizumab-adcd (Vegzelma) was approved for medical use in the United States. In",2697
use,"my and Aybintio were approved for medical use in Canada. In April 2022, bevacizumab-maly (Alymsys) was approved for medical use in the United States. In August 2022, Vegzelma was approved for medical **use** in the European Union. In September 2022, bevacizumab-adcd (Vegzelma) was approved for medical use in the United States. In June 2023, Enzene Biosciences launched its bevacizumab biosimilar in India.",2697
use,"was approved for medical use in the United States. In August 2022, Vegzelma was approved for medical use in the European Union. In September 2022, bevacizumab-adcd (Vegzelma) was approved for medical **use** in the United States. In June 2023, Enzene Biosciences launched its bevacizumab biosimilar in India. Bevacizumab-tnjn (Avzivi) was approved for medical use in the United States in December 2023. In M",2697
use,"ab-adcd (Vegzelma) was approved for medical use in the United States. In June 2023, Enzene Biosciences launched its bevacizumab biosimilar in India. Bevacizumab-tnjn (Avzivi) was approved for medical **use** in the United States in December 2023. In May 2024, the CHMP adopted a positive opinion, recommending the granting of a marketing authorization for the medicinal product Avzivi, intended for the trea",2697
use,"ithelial ovarian, fallopian tube or primary peritoneal cancer and carcinoma of the cervix. The applicant for this medicinal product is FGK Representative Service GmbH. Avzivi was approved for medical **use** in the European Union in July 2024. A study released in April 2009, found that bevacizumab is not effective at preventing recurrences of non-metastatic colon cancer following surgery. Bevacizumab has",2697
use,"ribing/administering separate drugs, or, where available, dosage forms that contain more than one active ingredient (such as fixed-dose combinations). Polypharmacy is a related term, referring to the **use** of multiple medications (without regard to whether they are for the same or separate conditions/diseases). Sometimes ""polymedicine"" is used to refer to pharmaceutical combination therapy. Most of the",2697
use,"therapy as a top research priority in oncology. Combination therapy with two or more antibiotics are often used in an effort to treat multi-drug resistant Gram-negative bacteria. Monotherapy, or the **use** of a single therapy, can be applied to any therapeutic approach, but it is most commonly used to describe the use of a single medication. Normally, monotherapy is selected because a single medication",2697
use,"n an effort to treat multi-drug resistant Gram-negative bacteria. Monotherapy, or the use of a single therapy, can be applied to any therapeutic approach, but it is most commonly used to describe the **use** of a single medication. Normally, monotherapy is selected because a single medication is adequate to treat the medical condition. However, monotherapies may also be used because of unwanted side effe",2697
use,"and polymers. The most widely used and studied foams are glass microspheres (in epoxy or polymers), and cenospheres or ceramics (in aluminium). One can change the volume fraction of microballoons or **use** microballoons of different effective density, the latter depending on the average ratio between the inner and outer radii of the microballoons. A manufacturing method for low density syntactic foams",2697
use,"shing. Ultimately, unlike the polymeric and metallic syntactic foams, they did not emerge as suitable materials for energy dissipation applications. Structural applications of syntactic foams include **use** as the intermediate layer (that is, the core) of sandwich panels. Though the cementitious syntactic foams demonstrate superior specific strength values in comparison to most conventional cementitious",2697
use,"an of the national nonprofit organization Partnership for a Drug-Free America (PDFA), formed by a consortium of advertising professionals who ran a research-based media campaign to discourage teenage **use** of illegal drugs such as marijuana. Burke was honored for his public service advertising work by then US president Bill Clinton, who awarded him the Presidential Medal of Freedom, the highest civilia",2697
use,"pitals may take the form of an antimicrobial stewardship program. It has been argued that depending on the cultural context government can aid in educating the public on the importance of restrictive **use** of antibiotics for human clinical use, but unlike narcotics, there is no regulation of its use anywhere in the world at this time. Antibiotic use has been restricted or regulated for treating animals",2697
use,"robial stewardship program. It has been argued that depending on the cultural context government can aid in educating the public on the importance of restrictive use of antibiotics for human clinical **use**, but unlike narcotics, there is no regulation of its use anywhere in the world at this time. Antibiotic use has been restricted or regulated for treating animals raised for human consumption with suc",2697
use,"ding on the cultural context government can aid in educating the public on the importance of restrictive use of antibiotics for human clinical use, but unlike narcotics, there is no regulation of its **use** anywhere in the world at this time. Antibiotic use has been restricted or regulated for treating animals raised for human consumption with success, in Denmark for example. Infection prevention is the",2697
use,"educating the public on the importance of restrictive use of antibiotics for human clinical use, but unlike narcotics, there is no regulation of its use anywhere in the world at this time. Antibiotic **use** has been restricted or regulated for treating animals raised for human consumption with success, in Denmark for example. Infection prevention is the most efficient strategy of prevention of an infect",2697
use,"r excision can be attempted (with MDR-TB the lung for example), but in the case of a systemic infection only generic measures like boosting the immune system with immunoglobulins may be possible. The **use** of bacteriophages (viruses which kill bacteria) is a developing area of possible therapeutic treatments. It is necessary to develop new antibiotics over time since the selection of resistant bacteria",2697
use,"e in the model structure itself is needed (""e.g."", when extrapolating to a pregnant female, equations for the foetus should be added). Owing to the mechanistic basis of PBPK models, another potential **use** of PBPK modeling is hypothesis testing. For example, if a drug compound showed lower-than-expected oral bioavailability, various model structures (i.e., hypotheses) and parameter values can be evalua",2697
use,"or portable clinics, and can also provide an economical source of oxygen in industrial processes, where they are also known as oxygen gas generators or oxygen generation plants. Two methods in common **use** are pressure swing adsorption and membrane gas separation.  Pressure swing adsorption (PSA) oxygen concentrators use a molecular sieve to adsorb gases and operate on the principle of rapid pressure s",2697
use,known as oxygen gas generators or oxygen generation plants. Two methods in common use are pressure swing adsorption and membrane gas separation.  Pressure swing adsorption (PSA) oxygen concentrators **use** a molecular sieve to adsorb gases and operate on the principle of rapid pressure swing adsorption of atmospheric nitrogen onto zeolite minerals at high pressure. This type of adsorption system is the,2697
use,"cturing output of these devices increasing in the late 1970s. Union Carbide Corporation and Bendix Corporation were both early manufacturers. Before that era, home medical oxygen therapy required the **use** of heavy high-pressure oxygen cylinders or small cryogenic liquid oxygen systems. Both of these delivery systems required frequent home visits by suppliers to replenish oxygen supplies. In the United",2697
use,t (DME) industry to rapidly embrace concentrators as a way to control costs. This reimbursement change dramatically decreased the number of primary high pressure and liquid oxygen delivery systems in **use** in homes in the United States at that time. Oxygen concentrators became the preferred and most common means of delivering home oxygen. The number of manufacturers entering the oxygen concentrator mar,2697
use,"For other purposes, there are also concentrators based on nitrogen separation membrane technology. An oxygen concentrator takes in air and removes nitrogen from it, leaving an oxygen-enriched gas for **use** by people requiring medical oxygen due to low oxygen levels in their blood. Oxygen concentrators provide an economical source of oxygen in industrial processes, where they are also known as oxygen ga",2697
use,"d for a period of about 20 seconds and supplied up to 5 litres per minute of 90+% oxygen. Since about 1999, units capable of supplying up to 10 L/min have been available. Classic oxygen concentrators **use** two-bed molecular sieves; newer concentrators use multi-bed molecular sieves. The advantage of the multi-bed technology is the increased availability and redundancy, as the 10 L/min molecular sieves",2697
use,"to 5 litres per minute of 90+% oxygen. Since about 1999, units capable of supplying up to 10 L/min have been available. Classic oxygen concentrators use two-bed molecular sieves; newer concentrators **use** multi-bed molecular sieves. The advantage of the multi-bed technology is the increased availability and redundancy, as the 10 L/min molecular sieves are staggered and multiplied on several platforms.",2697
use,"cal and technologically useful, they are bound by their performance, known as the Robeson limit (permeability must be sacrificed for selectivity and vice versa). This limit affects polymeric membrane **use** for CO separation from flue gas streams, since mass transport becomes limiting and CO separation becomes very expensive due to low permeabilities. Membrane materials have expanded into the realm of s",2697
use,"Since the early 2000s, many companies have produced portable oxygen concentrators. Typically, these devices produce the equivalent of one to five liters per minute of continuous oxygen flow and they **use** some version of pulse flow or ""demand flow"" to deliver oxygen only when the patient is inhaling. They can also provide pulses of oxygen either to provide higher intermittent flows or to reduce power",2697
use,"equired by medical oxygen concentrators can be potentially ""reduced by a factor of three while offering ~10–20% higher oxygen recovery compared to a typical commercial unit."" The FAA has approved the **use** of portable oxygen concentrators on commercial airlines. However, users of these devices should check in advance as to whether a particular brand or model is permitted on a particular airline. Unlike",2697
use,"ping patient is inhaling. Some larger portable oxygen concentrators are designed to operate in a continuous-flow mode in addition to pulse-flow mode. Continuous-flow mode is considered safe for night **use** when coupled with a CPAP machine. Repurposed medical oxygen concentrators or specialized industrial oxygen concentrators can be made to operate ""small"" oxyacetylene or other fuel gas cutting, welding",2697
use,"or disaster situations, where oxygen tanks may be dangerous or unfeasible. Oxygen concentrators are considered sufficiently foolproof to be supplied to individual patients as a prescription item for **use** in their homes. Typically they are used as an adjunct to CPAP treatment of severe sleep apnea. There also are other medical uses for oxygen concentrators, including COPD and other respiratory disease",2697
use,"ther respiratory diseases. People who depend upon oxygen concentrators for home care may have life-threatening emergencies if the electricity fails during a natural disaster. Industrial processes may **use** much higher pressures and flows than medical units. To meet that need, another process, called vacuum swing adsorption (VSA), has been developed by Air Products. This process uses a single low-pressu",2697
use,"rators"". The distinction is used in an attempt to clarify that industrial oxygen concentrators are not medical devices approved by the Food and Drug Administration (FDA) and they are not suitable for **use** as bedside medical concentrators. However, applying the oxygen generator nomenclature can lead to confusion. The term oxygen ""generator"" is a misnomer in that the oxygen is not ""generated"" as it is w",2697
use,", was an Australian not-for-profit prescribing and pharmaceutical information service. The NPS was founded in March 1998 and funded by the federal Department of Health and Aged Care under the Quality **Use** of Medicines (QUM) grant. It provided practical tools, education programs, and evidence-based drug and therapeutics information to clinicians and patients, with the intention of improving the way hea",2697
use,"Australian Prescriber"" journal and Choosing Wisely being externalised. NPS MedicineWise was founded in 1998 as part of an Australian Government shift in health policy to address issues around Quality **Use** of Medicines (QUM). NPS MedicineWise' initial mandate was to reduce the cost of medicines to Australia's Pharmaceutical Benefits Scheme (PBS) by providing clinically reviewed independent information",2697
use,"prescriptions and improved prescribing decisions within the medical community. Various health professionals argue that, despite potential conflicts between cost-saving and the organization's Quality **Use** of Medicines mandate, NPS Medicinewise will continue to improve on the current PBS system. NPS MedicineWise has also developed programs and resources to help consumers and health practitioners discus",2697
use,"ystem. NPS MedicineWise has also developed programs and resources to help consumers and health practitioners discuss health issues and improve the QUM within Australia. NMS is the pre-eminent quality **use** of medicines symposium held in Australia. Held every two years, the scientific program is designed to provide the latest and the controversial in the medicines and health environment and is delivered",2697
use,he medicines and health environment and is delivered by international and nationally acclaimed experts. International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human **Use** The International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human Use (ICH) is an initiative that brings together regulatory authorities and pharmaceutical industry,2697
use,International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human Use The International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human **Use** (ICH) is an initiative that brings together regulatory authorities and pharmaceutical industry to discuss scientific and technical aspects of pharmaceutical product development and registration. The,2697
use,"omote public health by achieving greater harmonisation through the development of technical guidelines and requirements for pharmaceutical product registration. Harmonisation leads to a more rational **use** of human, animal and other resources, the elimination of unnecessary delay in the global development, and availability of new medicines while maintaining safeguards on quality, safety, efficacy, and",2697
use,"989, Europe, Japan, and the United States began creating plans for harmonisation. The International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human **Use** (ICH) was created in April 1990 at a meeting in Brussels. ICH had the initial objective of coordinating the regulatory activities of the European, Japanese and American regulatory bodies in consultat",2697
use,"ion beyond the founding ICH regions. In 2015, ICH underwent several reforms and changed its name to the International Council for Harmonisation of Technical Requirements for Pharmaceuticals for Human **Use** while becoming a legal entity in Switzerland as a non-profit association. The aim of these reforms was to transform ICH into a truly global initiative supported by a robust and transparent governance",2697
use,"be established promptly in emergent situations. Intraosseous infusions are used when people have compromised intravenous access and need immediate delivery of life-saving fluids and medications. The **use** of the IV route to administer fluids has been around since the 1830s, and, in 1922, Cecil K. Drinker et al. saw that bone, specifically the sternum, could also be used as a route of administration fo",2697
use,"ble success to administer IV fluids and drugs, intraosseous infusion was popularized during World War II to prevent soldiers' deaths via hemorrhagic shock. While popular in the field during WWII, the **use** of IO was not seen as a standard for emergencies until the 1980s, and only so for children. With the rise of technology allowing the ease of technique of IO, and a lower risk of complications like bl",2697
use,"g contrast if needed for radiology scans and drawing blood for laboratory testing and analysis. Situations that can result in decreased or delayed access to peripheral veins, and thus necessitate the **use** of an IO route to infuse medications and fluids include circumstances such as burns, fluid accumulation (edema), past IV drug use, obesity, and very low blood pressure. An IO infusion can be used on",2697
use,"eased or delayed access to peripheral veins, and thus necessitate the use of an IO route to infuse medications and fluids include circumstances such as burns, fluid accumulation (edema), past IV drug **use**, obesity, and very low blood pressure. An IO infusion can be used on adult or pediatric populations when traditional methods of vascular access are difficult or otherwise cause unwanted delayed manag",2697
use,"r otherwise cause unwanted delayed management of the administration of medications. The IO site can be used for 24 hours and should be removed as soon as intravenous access has been gained. Prolonged **use** of an IO site, lasting longer than 24 hours, is associated with osteomyelitis (an infection in the bone). The needle is inserted through the bone's hard cortex and into the soft marrow interior, whic",2697
use,"proper education and training, medical professionals can obtain vascular access via the IO route of administration by using one of the multiple devices that have been approved by the FDA for 24-hour **use**. There are several FDA approved IO devices, categorized by their mechanism of action: Each device is capable of achieving rapid vascular access, despite the mechanism of action, with insertion times",2697
use,"iatric anaesthetic drugs. Intraosseous infusion (IO) is used in pediatric populations during anesthesia when other intravenous access, central venous catherization or venous cutdown, are difficult to **use** or cannot be used. When individuals are severely ill and need ""rapid, efficient, and safe delivery of drugs"", IO is used. When inserting the intraosseous needle into a conscious individual, this can",2697
use,"at individuals who received IO vs. peripheral and central intravenous access were able to obtain much faster and more successful IO access. Another study, by Fiorito et al., observed the safety of IO **use** during the transportation of critically ill pediatric individuals. Based on the results, they concluded that the use of IO was safe, based on 78% successful placement of the IO needle and complicatio",2697
use,"successful IO access. Another study, by Fiorito et al., observed the safety of IO use during the transportation of critically ill pediatric individuals. Based on the results, they concluded that the **use** of IO was safe, based on 78% successful placement of the IO needle and complications that occurred in only 12% of the cases. Similarly to adults, contraindications for IO infusion use in pediatrics i",2697
use,"cluded that the use of IO was safe, based on 78% successful placement of the IO needle and complications that occurred in only 12% of the cases. Similarly to adults, contraindications for IO infusion **use** in pediatrics include bone diseases such as osteogenesis imperfecta and osteopetrosis, and fractures. Others include cellulitis, burns, and infections at the access site. Footedness In human biology,",2697
use,"cular foot in the leading position while engaging in foot- or kicking-related sports, such as association football and kickboxing. A person may thus be left-footed, right-footed or ambipedal (able to **use** both feet equally well). In association football, the ball is predominantly struck by the foot. Footedness may refer to the foot a player uses to kick with the greatest force and skill. Most people a",2697
use,"itchell and Charles Bushnell (footballer, retired).  In basketball, a sport composed almost solely of right-handed players, it is common for most athletes to have a dominant left leg which they would **use** when jumping to complete a right-hand layup. Hence, left-handed basketball players tend to use their right leg more as they finish a left handed layup (although both right- and left-handed players ar",2697
use,"ely of right-handed players, it is common for most athletes to have a dominant left leg which they would use when jumping to complete a right-hand layup. Hence, left-handed basketball players tend to **use** their right leg more as they finish a left handed layup (although both right- and left-handed players are usually able to use both hands when finishing near the basket).  In the National Football Lea",2697
use,"omplete a right-hand layup. Hence, left-handed basketball players tend to use their right leg more as they finish a left handed layup (although both right- and left-handed players are usually able to **use** both hands when finishing near the basket).  In the National Football League, a disproportionate, and increasing, number of punters punt with their left leg, where punting is the position in play tha",2697
use,"ose are nollie. For example, a jump using the tail rolling backwards is a ""fakie ollie"" (not a ""switch nollie""), and a jump off the nose is a ""nollie"" (not a ""fakie nollie""). Mongo foot refers to the **use** of the rider's front foot for pushing. Normally, a skateboarder will feel more comfortable using their back foot to push, while their front foot remains on the board. In the minority case of mongo-fo",2697
use,"ween mongo and normal when pushing switch include Jacob Vance, Stevie Williams, and Eric Koston. Although its origins remain uncertain, it is widely believed that the term derives from the pejorative **use** of ""mongoloid"". In BMX, there is a ""de facto"" relationship between footedness and preferences of grinding position and of mid-air turning direction. The terms ""regular"" and ""goofy"" do not indicate a",2697
use,"calculation shows that his intake was equivalent to about 6 or 7 marijuana cigarettes per dose, i.e. at the hallucinatory rather than at the euphoriant level prevalent in contemporary North American **use**. Ludlow wrote of taking as much as a drachm of the extract (3.9 grams or 0.14 ounces) in his largest doses — if Kalant's figures are correct, this would equate to a quarter-ounce of resin or well ove",2697
use,"s its name. Several proprietary variants are commercially available, where the coloring agent is a coal tar-derived dye such as E124 or E126, with alcoholic contents ranging from 21 to 32%. Its chief **use** is in coloring pastry, although a quick dessert is sometimes made by adding it to custard cream and sugar. In the Italian pudding ""zuppa inglese"", sponge cake or ladyfingers soaked in this liqueur ar",2697
use,"and less viscous. It is usually delivered as a semi-solid paste spread on the skin, and it is often oily in order to suspend the medication or other active ingredients. During the Victorian era, the **use** of the unguent macassar oil on the hair became so popular that antimacassars were invented to prevent damage to furniture. Various preparations of mercurochrome unguent are occasionally used as adjun",2697
use,"ion for the rate sensitivity phenomenon, and other pathways of deactivation of B may be considered, with the subsequent return to the inactive form of the receptor/enzyme A. Examples offer particular **use** of such (mathematical) models in endocrinology, physiology and pharmacology. Psychedelics such as LSD, and psilocybin-containing mushrooms demonstrate very rapid tachyphylaxis. In a patient fully wit",2697
use,"opioid receptors modified in the past or affecting a change in some metabolic set-point is unclear. Increasing the dose will usually restore efficacy; relatively rapid opioid rotation may also be of **use** if the increase in tolerance continues. Inhalation of an agonist for the beta-2 adrenergic receptor, such as salbutamol (albuterol — USAN), is the most common treatment for asthma. Polymorphisms of t",2697
use,"axis. Expression of the Gly-16 allele (glycine at position 16) results in greater receptor downregulation by endogenous catecholamines at baseline compared to Arg-16. This results in a greater single-**use** bronchodilator response in individuals homozygous for Arg-16 compared to Gly-16 homozygotes. However, with regular beta-2 agonist use, asthmatic Arg-16 individuals experience a significant decline in",2697
use,"at baseline compared to Arg-16. This results in a greater single-use bronchodilator response in individuals homozygous for Arg-16 compared to Gly-16 homozygotes. However, with regular beta-2 agonist **use**, asthmatic Arg-16 individuals experience a significant decline in bronchodilator response. This decline does not occur in Gly-16 individuals. It has been proposed that the tachyphylactic effect of re",2697
use,"anism of this action is unclear. Acute tachyphylaxis which does not carry into the next day has been observed in children taking methylphenidate, and inspired the development of OROS methylphenidate. **Use** of nasal decongestants (e.g., oxymetazoline) for more than three days leads to tachyphylaxis of response and rebound congestion, caused by alpha-adrenergic receptor downregulation and desensitization",2697
use,drenergic receptor downregulation and desensitization. The mechanism may specifically include receptor internalisation and resistance to endogenous vasoconstrictors causing worsening in symptoms post **use** of medication. Oxymetazoline-induced tachyphylaxis and rebound congestion are reversed by intranasal fluticasone. Neuropharmacology Neuropharmacology is the study of how drugs affect function in the,2697
use,"he 1930s, French scientists began working with a compound called phenothiazine in the hope of synthesizing a drug that would be able to combat malaria. Though this drug showed very little hope in the **use** against malaria-infected individuals, it was found to have sedative effects along with what appeared to be beneficial effects toward patients with Parkinson's disease. This black box method, wherein",2697
use,"r part of the brain that reinforces addiction through neurochemical reward is the nucleus accumbens. The image to the right shows how dopamine is projected into this area. Long-term excessive alcohol **use** can cause dependence and addiction. How this addiction occurs is described below. Alcohol's rewarding and reinforcing (i.e., addictive) properties are mediated through its effects on dopamine neurons",2697
use,"itter dopamine cannot. There has been extensive research to determine whether L-dopa is a better treatment for Parkinson's disease rather than other dopamine agonists. Some believe that the long-term **use** of L-dopa will compromise neuroprotection and, thus, eventually lead to dopaminergic cell death. Though there has been no proof, in-vivo or in-vitro, some still believe that the long-term use of dopa",2697
use,"ng-term use of L-dopa will compromise neuroprotection and, thus, eventually lead to dopaminergic cell death. Though there has been no proof, in-vivo or in-vitro, some still believe that the long-term **use** of dopamine agonists is better for the patient. While there are a variety of hypotheses that have been proposed for the cause of Alzheimer's disease, the knowledge of this disease is far from complet",2697
use,"to the silicon atom as follows: Depending on the amount of water and catalyst present, hydrolysis may proceed to completion to silica: Complete hydrolysis often requires an excess of water and/or the **use** of a hydrolysis catalyst such as acetic acid or hydrochloric acid. Intermediate species including [(OR)−Si−(OH)] or [(OR)−Si−(OH)] may result as products of partial hydrolysis reactions. Early interm",2697
use,"h optical and refractory ceramic fibers can be drawn which are used for fiber optic sensors and thermal insulation, respectively. Thus, many ceramic materials, both glassy and crystalline, have found **use** in various forms from bulk solid-state components to high surface area forms such as thin films, coatings and fibers. Also, thin films have found their application in the electronic field and can be",2697
use,". When fumes from these substances are inhaled, they act as potent vasodilators, producing mild euphoria, warmth, and dizziness. Most effects have a rapid onset and are short-acting. Its recreational **use** is believed to be potentially dangerous for people with heart problems, anaemia, or glaucoma. Reported adverse effects include fainting, retinal toxicity, and vision loss. As poppers include a broad",2697
use,"ause of maculopathy (eye damage), as reported in France and the United Kingdom. Some studies have concluded that there may be increased risk for at least temporary retinal damage with habitual popper **use** in certain users; in a letter to the ""New England Journal of Medicine"", an ophthalmologist described four cases in which recreational users of isopropyl nitrite poppers suffered temporary changes in",2697
use,"rare complication of isopropyl nitrite abuse. A full recovery of visual acuity in longterm abuse could be demonstrated after drug abstinence. Studies have shown that poppers users who have HIV and/or **use** Sildenafil in combination with poppers are at an increased risk of developing poppers‐associated maculopathy. Foveal (center-of-gaze) damage has also been described, in six habitual users of isopropy",2697
